Subject,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-NG|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-NG|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-NG|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-NG|3+4,T2-D|4,T2-D|S,T2-I|S,T2-PF|S,T2-RF|S,T2-NG|S,T2-D|M,T2-I|M,T2-PF|M,T2-RF|M,T2-NG|M,T2-D|VAR,T2-I|VAR,T2-PF|VAR,T2-RF|VAR,T2-NG|VAR,T2-D|SD,T2-I|SD,T2-PF|SD,T2-RF|SD,T2-NG|SD,T3-I|0+2,T3-PF|0+2,T3-RF|0+2,T3-NG|0+2,T3-I|1+3,T3-PF|1+3,T3-RF|1+3,T3-NG|1+3,T3-I|2+4,T3-PF|2+4,T3-RF|2+4,T3-NG|2+4,T3-I|S,T3-PF|S,T3-RF|S,T3-NG|S,T3-I|M,T3-PF|M,T3-RF|M,T3-NG|M,T3-I|VAR,T3-PF|VAR,T3-RF|VAR,T3-NG|VAR,T3-I|SD,T3-PF|SD,T3-RF|SD,T3-NG|SD,T4-I|0+3,T4-PF|0+3,T4-RF|0+3,T4-NG|0+3,T4-I|1+4,T4-PF|1+4,T4-RF|1+4,T4-NG|1+4,T4-I|S,T4-PF|S,T4-RF|S,T4-NG|S,T4-I|M,T4-PF|M,T4-RF|M,T4-NG|M,T4-I|VAR,T4-PF|VAR,T4-RF|VAR,T4-NG|VAR,T4-I|SD,T4-PF|SD,T4-RF|SD,T4-NG|SD,T5-I|0+4,T5-PF|0+4,T5-RF|0+4,T5-NG|0+4
ys,stray,0.108752489,0.160230637,0.268983126,0.256148577,0.364901066,0.09591794,0.099092007,0.195009947,0.196086168,0.292004108,0.096994162,0.121002674,0.217996836,0.206013918,0.30300808,0.085011244,0.077017546,0.16202879,0.173620701,0.258631945,0.096603155,0.48327899,0.457342863,0.844018698,0.831869364,1.218545198,0.096655798,0.114335716,0.211004674,0.207967341,0.3046363,7.06E-05,0.001258603,0.00202162,0.001215367,0.001970155,0.008405166,0.035476793,0.044962428,0.034862116,0.044386432,0.355240583,0.463993073,0.452234745,0.560987234,0.317088842,0.413006783,0.402100086,0.498018026,0.283031464,0.380025625,0.379634619,0.47662878,0.955360889,1.25702548,1.23396945,1.535634041,0.31845363,0.419008493,0.41132315,0.511878014,0.001304936,0.001789648,0.001381493,0.001923162,0.036123901,0.042304237,0.037168444,0.043853867,0.573237419,0.681989908,0.658248663,0.767001152,0.479117632,0.575035572,0.575720787,0.671638727,1.052355051,1.25702548,1.23396945,1.438639879,0.526177526,0.62851274,0.616984725,0.71931994,0.004429267,0.005719615,0.003405425,0.004546996,0.06655274,0.075628136,0.058356021,0.067431417,0.735266209,0.844018698,0.831869364,0.940621853
ys,knops,0.147223949,-0.037151337,0.110072613,0.058889389,0.206113338,0.096040726,0.139887094,0.23592782,0.249126673,0.345167398,0.109239578,0.098025084,0.207264662,0.218994379,0.328233957,0.120969296,0.056621313,0.177590609,0.153646708,0.274616003,0.097025394,0.570498943,0.257382154,0.730855703,0.680657148,1.154130697,0.114099789,0.064345539,0.182713926,0.170164287,0.288532674,0.000446422,0.005734039,0.002912489,0.007091457,0.003923435,0.021128692,0.075723439,0.053967478,0.084210786,0.062637328,0.198776484,0.346000433,0.308016062,0.455240011,0.347151756,0.443192482,0.468121052,0.564161777,0.275615692,0.38485527,0.372641087,0.481880665,0.821543932,1.174048185,1.1487782,1.501282454,0.273847977,0.391349395,0.382926067,0.500427485,0.005506149,0.002393204,0.006487738,0.003223976,0.07420343,0.048920383,0.080546493,0.056780069,0.406041145,0.553265095,0.527010441,0.67423439,0.524742365,0.620783091,0.621767759,0.717808485,0.93078351,1.174048185,1.1487782,1.392042875,0.465391755,0.587024093,0.5743891,0.696021438,0.00704499,0.00227934,0.004489475,0.000949351,0.083934437,0.047742433,0.067003542,0.030811538,0.583631754,0.730855703,0.680657148,0.827881098
ys,rower,0.072008848,0.065987825,0.137996674,0.138999939,0.211008787,0.073012114,0.130990982,0.204003096,0.239614248,0.312626362,0.108623266,0.109378815,0.218002081,0.206377268,0.315000534,0.096998453,0.1189816,0.215980053,0.214634418,0.311632872,0.095652819,0.4462955,0.425339222,0.775981903,0.799625874,1.150268555,0.0892591,0.106334805,0.193995476,0.199906468,0.287567139,0.000259321,0.000801671,0.001431886,0.001848366,0.002606966,0.016103446,0.028313797,0.037840265,0.042992623,0.051058452,0.269990921,0.341999769,0.378614187,0.450623035,0.348993063,0.422005177,0.445991516,0.51900363,0.325358868,0.433982134,0.421011686,0.529634953,0.944342852,1.19798708,1.24561739,1.499261618,0.314780951,0.399329027,0.415205797,0.499753873,0.001644254,0.002500845,0.001160207,0.001838636,0.0405494,0.050008446,0.034061817,0.042879315,0.487993002,0.56000185,0.584991455,0.657000303,0.564973116,0.637985229,0.660625935,0.733638048,1.052966118,1.19798708,1.24561739,1.390638351,0.526483059,0.59899354,0.622808695,0.695319176,0.002962969,0.003040704,0.002860287,0.002936672,0.054433161,0.055142576,0.053481653,0.054191069,0.703973055,0.775981903,0.799625874,0.871634722
ys,amigo,0.097006083,0.012995243,0.110001326,0.096997261,0.194003344,0.084002018,0.130149841,0.214151859,0.216008425,0.300010443,0.085858583,0.066135645,0.151994228,0.176990986,0.262849569,0.110855341,0.001000404,0.111855745,0.097906113,0.208761454,0.096905708,0.474627733,0.210281134,0.588003159,0.587902784,0.965624809,0.094925547,0.052570283,0.14700079,0.146975696,0.241406202,0.000115885,0.003476081,0.002379445,0.003524034,0.002402329,0.010765005,0.058958299,0.048779555,0.059363578,0.049013555,0.227147102,0.324153185,0.313005686,0.410011768,0.28214407,0.366146088,0.392999411,0.477001429,0.17799139,0.263849974,0.274897099,0.360755682,0.687282562,0.954149246,0.980902195,1.247768879,0.229094187,0.318049749,0.326967398,0.41592296,0.002714789,0.002644063,0.003633236,0.003404475,0.052103632,0.05142045,0.060276331,0.058347879,0.379141331,0.476147413,0.489996672,0.587002754,0.393999815,0.478001833,0.490905523,0.574907541,0.773141146,0.954149246,0.980902195,1.161910295,0.386570573,0.477074623,0.490451097,0.580955148,0.000110387,1.72E-06,4.13E-07,7.31E-05,0.010506535,0.001311273,0.000642655,0.008552607,0.490997076,0.588003159,0.587902784,0.684908867
ys,tours,0.09565258,0.05501318,0.15066576,0.128351212,0.224003792,0.073338032,0.141005993,0.214344025,0.226024866,0.299362898,0.085018873,0.076974869,0.161993742,0.161976337,0.246995211,0.085001469,0.153632164,0.238633633,0.213993549,0.298995018,0.060361385,0.399372339,0.426626205,0.765637159,0.730345964,1.069356918,0.079874468,0.106656551,0.19140929,0.182586491,0.26733923,0.000181296,0.002311544,0.001760483,0.002079847,0.001439815,0.013464632,0.048078521,0.041958115,0.045605335,0.037944888,0.269357204,0.365009785,0.354376078,0.450028658,0.302999735,0.376337767,0.388001204,0.461339235,0.315608501,0.400627375,0.375969887,0.46098876,0.887965441,1.141974926,1.118347168,1.372356653,0.29598848,0.380658309,0.372782389,0.457452218,0.000571664,0.000331153,0.000290282,4.14E-05,0.023909494,0.018197623,0.017037675,0.006431379,0.431350946,0.527003527,0.516352415,0.612004995,0.541633368,0.614971399,0.601994753,0.675332785,0.972984314,1.141974926,1.118347168,1.28733778,0.486492157,0.570987463,0.559173584,0.64366889,0.006081106,0.003869173,0.003667305,0.002005204,0.077981448,0.062202679,0.060558278,0.044779509,0.669984579,0.765637159,0.730345964,0.825998545
ys,hazer,0.071880341,0.088855982,0.160736322,0.197322845,0.269203186,0.108466864,0.884008408,0.992475271,0.980646133,1.089112997,0.096637726,0.215368509,0.312006235,0.351010561,0.447648287,0.135642052,-0.036858082,0.09878397,0.08534956,0.220991611,0.122207642,0.534834623,1.151374817,1.564001799,1.6143291,2.026956081,0.106966925,0.287843704,0.39100045,0.403582275,0.50673902,0.000598638,0.168564124,0.168808029,0.159860498,0.160242006,0.024467085,0.410565614,0.410862542,0.399825585,0.400302393,1.081331253,1.153211594,1.177968979,1.249849319,1.196014643,1.304481506,1.331656694,1.440123558,0.314152479,0.410790205,0.436360121,0.532997847,2.591498375,2.868483305,2.945985794,3.222970724,0.863832792,0.956161102,0.981995265,1.074323575,0.229899404,0.228792708,0.229193261,0.228826229,0.479478263,0.478322807,0.47874133,0.478357847,1.393337488,1.465217829,1.52897954,1.60085988,1.294798613,1.403265476,1.417006254,1.525473118,2.688136101,2.868483305,2.945985794,3.126332998,1.34406805,1.434241652,1.472992897,1.563166499,0.004854955,0.001919047,0.006269008,0.002841582,0.069677507,0.043806929,0.07917707,0.053306491,1.492121458,1.564001799,1.6143291,1.68620944
ys,oiler,0.083644867,0.111362219,0.195007086,0.184005976,0.267650843,0.072643757,0.130987167,0.203630924,0.228009224,0.300652981,0.097022057,0.079018116,0.176040173,0.214137793,0.311159849,0.135119677,-0.050100565,0.085019112,0.072173834,0.20729351,0.122274399,0.510704756,0.271266937,0.659697294,0.698326826,1.086757183,0.102140951,0.067816734,0.164924324,0.174581707,0.271689296,0.000682836,0.006638891,0.002970526,0.004998458,0.002186649,0.026131134,0.081479391,0.054502534,0.070699771,0.046761615,0.314993143,0.39863801,0.4120152,0.495660067,0.30702734,0.379671097,0.442147017,0.514790773,0.164037228,0.261059284,0.286311626,0.383333683,0.786057711,1.039368391,1.140473843,1.393784523,0.262019237,0.34645613,0.380157948,0.464594841,0.007216219,0.005559402,0.006832331,0.005044028,0.084948332,0.074561397,0.082657913,0.07102132,0.491033316,0.574678183,0.626152992,0.709797859,0.392046452,0.464690208,0.51432085,0.586964607,0.883079767,1.039368391,1.140473843,1.296762466,0.441539884,0.519684196,0.570236921,0.648381233,0.0048992,0.006048677,0.006253214,0.007544004,0.069994283,0.077773242,0.079077266,0.086856225,0.576052427,0.659697294,0.698326826,0.781971693
ys,yawed,0.108981133,0.056007385,0.164988518,0.189014435,0.297995567,0.13300705,0.226987839,0.359994888,0.335993528,0.469000578,0.10900569,0.173981905,0.282987595,0.25799942,0.36700511,0.084017515,0.151989698,0.236007214,0.25999403,0.344011545,0.108004332,0.543015718,0.608966827,1.043978214,1.043001413,1.4780128,0.108603144,0.152241707,0.260994554,0.260750353,0.3695032,0.000300167,0.00510691,0.006708762,0.003605239,0.005223045,0.017325323,0.071462644,0.081907033,0.060043643,0.072270636,0.416002274,0.524983406,0.525007963,0.633989096,0.509975433,0.642982483,0.593992949,0.726999998,0.409989119,0.518994808,0.51799345,0.62699914,1.335966825,1.686960697,1.636994362,1.987988234,0.445322275,0.562320232,0.545664787,0.662662745,0.003144063,0.004888765,0.001764009,0.003116677,0.056071942,0.069919703,0.04200011,0.055827202,0.698989868,0.807971001,0.783007383,0.891988516,0.745982647,0.878989697,0.853986979,0.986994028,1.444972515,1.686960697,1.636994362,1.878982544,0.722486258,0.843480349,0.818497181,0.939491272,0.001104161,0.002521828,0.002519051,0.004513024,0.033228913,0.050217801,0.050190153,0.067179042,0.934997082,1.043978214,1.043001413,1.151982546
ys,noons,0.071434736,0.097112656,0.168547392,0.16922164,0.240656376,0.072108984,0.088153124,0.160262108,0.160338163,0.232447147,0.07218504,0.098999023,0.171184063,0.170176029,0.242361069,0.071177006,0.119821548,0.190998554,0.205845356,0.277022362,0.086023808,0.372929573,0.404086351,0.690992117,0.705581188,0.992486954,0.074585915,0.101021588,0.172748029,0.176395297,0.248121738,4.11E-05,0.000179469,0.00016969,0.000405093,0.000389952,0.006408498,0.013396597,0.013026527,0.020126915,0.019747201,0.257374763,0.3288095,0.329559803,0.400994539,0.259337187,0.331446171,0.330514193,0.402623177,0.289997578,0.362182617,0.376021385,0.448206425,0.806709528,1.022438288,1.036095381,1.251824141,0.268903176,0.340812763,0.345365127,0.417274714,0.000334693,0.000344241,0.000705082,0.000718241,0.01829462,0.018553733,0.026553387,0.026800022,0.428558826,0.499993563,0.499735832,0.571170568,0.450335741,0.522444725,0.536359549,0.608468533,0.878894567,1.022438288,1.036095381,1.179639101,0.439447284,0.511219144,0.51804769,0.589819551,0.000237117,0.000252027,0.000670648,0.000695569,0.015398604,0.015875369,0.025896878,0.026373643,0.619557381,0.690992117,0.705581188,0.777015924
ys,hefts,0.073012352,0.119987488,0.19299984,0.216988802,0.290001154,0.097001314,0.087998152,0.184999466,0.184998989,0.282000303,0.097000837,0.128978491,0.225979328,0.237997532,0.334998369,0.109019041,0.120002985,0.229022026,0.204674244,0.313693285,0.084671259,0.460704803,0.456967115,0.83300066,0.844659567,1.220693111,0.092140961,0.114241779,0.208250165,0.211164892,0.305173278,0.000188453,0.000324034,0.00050632,0.000493564,0.000576436,0.013727811,0.018000957,0.022501562,0.022216296,0.024009073,0.304986954,0.377999306,0.401987791,0.475000143,0.31397748,0.410978794,0.422996521,0.519997835,0.358000517,0.455001354,0.442671776,0.539672613,0.976964951,1.243979454,1.267656088,1.534670591,0.325654984,0.414659818,0.422552029,0.511556864,0.000804883,0.001492491,0.000413945,0.00109907,0.028370452,0.038632775,0.020345634,0.033152219,0.530966282,0.603978634,0.639985323,0.712997675,0.542999506,0.64000082,0.627670765,0.724672079,1.073965788,1.243979454,1.267656088,1.437669754,0.536982894,0.621989727,0.633828044,0.718834877,7.24E-05,0.000648799,7.58E-05,6.81E-05,0.008508774,0.025471532,0.008707707,0.00825505,0.759988308,0.83300066,0.844659567,0.917671919
ys,pulps,0.07167244,0.163319588,0.234992027,0.247324467,0.318996906,0.084004879,0.273009062,0.357013941,0.370013237,0.454018116,0.097004175,0.064814091,0.161818266,0.161990404,0.258994579,0.097176313,0.162995815,0.260172129,0.24899435,0.346170664,0.085998535,0.435856342,0.664138556,1.013996363,1.028322458,1.378180265,0.087171268,0.166034639,0.253499091,0.257080615,0.344545066,0.000112101,0.007235244,0.00650258,0.007318832,0.006652862,0.010587752,0.085060238,0.080638574,0.085550171,0.081565077,0.520333529,0.592005968,0.617337704,0.689010143,0.434827328,0.518832207,0.532003641,0.61600852,0.324986219,0.421990395,0.410984755,0.50798893,1.280147076,1.532828569,1.560326099,1.813007593,0.426715692,0.510942856,0.5201087,0.604335864,0.009589492,0.007273005,0.010751502,0.008294358,0.09792595,0.085281916,0.10368945,0.091073367,0.682151794,0.753824234,0.779328108,0.851000547,0.694999456,0.779004335,0.780997992,0.865002871,1.377151251,1.532828569,1.560326099,1.716003418,0.688575625,0.766414285,0.78016305,0.858001709,8.25E-05,0.000317019,1.39E-06,9.80E-05,0.009084669,0.01780502,0.001180786,0.009901138,0.942323923,1.013996363,1.028322458,1.099994898
ys,idled,0.085019112,0.141280413,0.226299524,0.238282204,0.323301315,0.097001791,0.023097754,0.120099545,0.132004499,0.22900629,0.108906746,0.045009613,0.153916359,0.141992569,0.250899315,0.096982956,0.133000374,0.22998333,0.230006695,0.326989651,0.097006321,0.484916925,0.342388153,0.730298758,0.742285967,1.130196571,0.096983385,0.085597038,0.182574689,0.185571492,0.282549143,7.13E-05,0.003633738,0.002961295,0.003173817,0.002501416,0.008445579,0.060280495,0.054417779,0.056336642,0.050014155,0.261379957,0.346399069,0.370286703,0.455305815,0.177014112,0.274015903,0.273997068,0.370998859,0.274992943,0.383899689,0.371999264,0.48090601,0.713387012,1.004314661,1.016283035,1.307210684,0.237795671,0.334771554,0.338761012,0.435736895,0.002817127,0.003120011,0.003146509,0.003307102,0.053076612,0.055857058,0.056093756,0.057507412,0.415296316,0.500315428,0.512279272,0.597298384,0.406997442,0.503999233,0.504003763,0.601005554,0.822293758,1.004314661,1.016283035,1.198303938,0.411146879,0.502157331,0.508141518,0.599151969,3.44E-05,6.79E-06,3.42E-05,6.87E-06,0.00586819,0.002604844,0.005851668,0.002621365,0.645279646,0.730298758,0.742285967,0.827305079
ys,oinks,0.0840168,0.099022627,0.183039427,0.183282137,0.267298937,0.08425951,0.141230106,0.225489616,0.225701332,0.309960842,0.084471226,0.097005844,0.18147707,0.193695545,0.278166771,0.096689701,0.099022865,0.195712566,0.20832324,0.305012941,0.109300375,0.458737612,0.436281443,0.785718679,0.811002254,1.160439491,0.091747522,0.109070361,0.19642967,0.202750564,0.290109873,0.000125327,0.00046057,0.000415958,0.000339602,0.00042638,0.011194939,0.021460902,0.020395045,0.018428289,0.020648962,0.324512243,0.408529043,0.408983469,0.493000269,0.322707176,0.406966686,0.419396877,0.503656387,0.29271841,0.377189636,0.402018785,0.486490011,0.93993783,1.192685366,1.230399132,1.483146667,0.31331261,0.397561789,0.410133044,0.494382222,0.000318905,0.000311879,7.65E-05,7.51E-05,0.017857921,0.017660087,0.008745894,0.008666225,0.505989313,0.590006113,0.602679014,0.686695814,0.518419743,0.602679253,0.627720118,0.711979628,1.024409056,1.192685366,1.230399132,1.398675442,0.512204528,0.596342683,0.615199566,0.699337721,7.73E-05,8.03E-05,0.000313528,0.000319636,0.008789641,0.008961263,0.017706734,0.017878356,0.70170188,0.785718679,0.811002254,0.895019054
ys,dales,0.121027946,0.046010017,0.167037964,0.142032385,0.263060331,0.096022367,0.258896112,0.35491848,0.356206894,0.452229261,0.097310781,0.022998333,0.120309114,0.121005535,0.218316317,0.098007202,0.132991552,0.230998755,0.229686737,0.327693939,0.096695185,0.509063482,0.460896015,0.873264313,0.848931551,1.261299849,0.101812696,0.115224004,0.218316078,0.212232888,0.315324962,0.000115923,0.011417837,0.010351959,0.011427897,0.010346016,0.010766751,0.106854279,0.101744576,0.106901344,0.101715367,0.400928497,0.521956444,0.498239279,0.619267225,0.379205227,0.475227594,0.477212429,0.573234797,0.253997087,0.351307869,0.350692272,0.448003054,1.034130812,1.348491907,1.32614398,1.640505075,0.344710271,0.449497302,0.442047993,0.546835025,0.006289636,0.00777677,0.006369933,0.007855565,0.079307227,0.088185996,0.07981186,0.088631626,0.521237612,0.642265558,0.619244814,0.74027276,0.610203981,0.706226349,0.706899166,0.802921534,1.131441593,1.348491907,1.32614398,1.543194294,0.565720797,0.674245954,0.66307199,0.771597147,0.003957507,0.002045491,0.003841643,0.001962434,0.062908723,0.045227109,0.061980987,0.044299372,0.752236366,0.873264313,0.848931551,0.969959497
ys,thees,0.097030401,0.012266636,0.109297037,0.097272873,0.194303274,0.085006237,0.098950386,0.183956623,0.183469534,0.268475771,0.084519148,0.090020418,0.174539566,0.174229145,0.258748293,0.084208727,0.141304016,0.225512743,0.200312614,0.284521341,0.059008598,0.409773111,0.342541456,0.693305969,0.655284166,1.006048679,0.081954622,0.085635364,0.173326492,0.163821042,0.25151217,0.000193692,0.002892829,0.002312549,0.002084895,0.001567529,0.013917339,0.053785028,0.04808897,0.045660652,0.039592038,0.196223259,0.29325366,0.280742407,0.377772808,0.273489952,0.358496189,0.357698679,0.442704916,0.315533161,0.400052309,0.374541759,0.459060907,0.785246372,1.051802158,1.012982845,1.279538631,0.261748791,0.350600719,0.337660948,0.426512877,0.003662104,0.002898242,0.002500713,0.001848575,0.060515323,0.05383532,0.050007126,0.042995062,0.370762825,0.467793226,0.454971552,0.552001953,0.499002695,0.584008932,0.558011293,0.64301753,0.86976552,1.051802158,1.012982845,1.195019484,0.43488276,0.525901079,0.506491423,0.597509742,0.008222732,0.006753045,0.005308594,0.004141918,0.090679282,0.082176914,0.0728601,0.064357732,0.596275568,0.693305969,0.655284166,0.752314568
ys,flaws,0.098030329,-0.02401185,0.074018478,0.072878361,0.170908689,0.096890211,0.034122705,0.131012917,0.155971289,0.2528615,0.121848583,0.099090338,0.220938921,0.196145535,0.317994118,0.097055197,0.120725393,0.21778059,0.20607233,0.303127527,0.085346937,0.499171257,0.229926586,0.643750906,0.631067514,1.044891834,0.099834251,0.057481647,0.160937726,0.157766879,0.261222959,0.000178539,0.004305962,0.005093901,0.003671874,0.004401846,0.013361865,0.065619826,0.071371573,0.060595991,0.066346411,0.107001066,0.205031395,0.228849649,0.326879978,0.255061626,0.351951838,0.352116823,0.449007034,0.316870928,0.438719511,0.402217865,0.524066448,0.67893362,0.995702744,0.983184338,1.299953461,0.226311207,0.331900915,0.327728113,0.43331782,0.01163128,0.013954064,0.007960241,0.00990524,0.107848411,0.118127319,0.089220185,0.09952507,0.327939987,0.425970316,0.424995184,0.523025513,0.472842216,0.569732428,0.558189154,0.655079365,0.800782204,0.995702744,0.983184338,1.178104877,0.400391102,0.497851372,0.491592169,0.589052439,0.010498328,0.010333772,0.008870317,0.00871911,0.102461349,0.101655164,0.094182359,0.093376174,0.545720577,0.643750906,0.631067514,0.729097843
ys,beach,0.071015358,0.066014767,0.137030125,0.187042952,0.25805831,0.121028185,0.024004936,0.145033121,0.13304472,0.254072905,0.109039783,0.118998766,0.228038549,0.25471282,0.363752604,0.135714054,0.001002312,0.136716366,0.095723629,0.231437683,0.094721317,0.531518698,0.210020781,0.646818161,0.67052412,1.107321501,0.10630374,0.052505195,0.16170454,0.16763103,0.276830375,0.000617171,0.002689572,0.001970458,0.004775649,0.003495421,0.024842928,0.051861081,0.044389836,0.069106073,0.059122086,0.211047888,0.282063246,0.320087671,0.391103029,0.252043486,0.373071671,0.38775754,0.508785725,0.255715132,0.364754915,0.350436449,0.459476233,0.718806505,1.019889832,1.05828166,1.359364986,0.239602168,0.339963277,0.352760553,0.453121662,0.00061488,0.002531602,0.001148854,0.00349259,0.024796783,0.050315031,0.033894747,0.059098136,0.439086437,0.510101795,0.574800491,0.645815849,0.388759851,0.509788036,0.483481169,0.604509354,0.827846289,1.019889832,1.05828166,1.250325203,0.413923144,0.509944916,0.52914083,0.625162601,0.001266383,4.92E-08,0.004169609,0.000853113,0.03558627,0.000221861,0.064572512,0.029208103,0.575802803,0.646818161,0.67052412,0.741539478
